OPIS Truckstop ID,latitude,longitude,Retail Price
5949,33.45,-94.0847,3.16566666
5951,38.4344,-89.548,3.799
5963,30.7074,-101.206,2.98233333
5965,43.0797,-96.7803,3.159
5971,30.109,-83.5821,3.699
5979,30.2082,-92.0325,3.134
5980,37.2043,-77.3913,3.199
5990,37.3367,-77.9882,3.599
5996,41.5947,-109.2209,3.499
5999,34.1253,-93.0729,3.529
6001,33.373,-104.5294,3.199
6009,39.7953,-93.5499,3.289
6010,30.4906,-99.7726,2.999
6018,40.4757,-88.9703,3.571
6033,37.8386,-94.5078,3.349
6037,42.4627,-96.4125,3.549
6041,36.7613,-80.7371,3.28233333
6047,39.2388,-91.012,3.099
6051,40.1686,-105.1005,3.05733333
6057,38.8136,-97.6143,3.769
6058,40.6733,-84.5174,3.199
6068,39.7098,-91.3939,3.099
6082,25.8696,-80.3045,3.399
6083,39.4552,-94.3371,3.049
6087,38.8551,-91.951,3.299
6093,40.7201,-99.3755,2.96566666
6096,39.1256,-82.9836,3.41566666
6097,40.7201,-99.3755,3.18733333
6106,44.3501,-117.2668,3.639
6111,35.7687,-91.6227,3.359
6150,37.4168,-79.8779,3.06566666
6154,30.4717,-88.345,3.13566666
6164,41.5989,-90.7744,3.87233333
6165,39.0171,-94.2084,2.959
6167,37.8445,-94.3492,3.49566666
6172,42.8697,-84.8991,3.6239999999999997
6173,42.3319,-83.8803,3.6215
6175,40.5713,-77.3951,3.479
6179,30.2829,-91.9043,3.38566666
6180,35.066,-85.2481,2.78566666
6182,33.647,-85.5698,3.01566666
6188,37.0365,-93.2158,2.999
6198,36.948,-77.4001,3.06566666
6200,41.1365,-80.0105,3.404
6206,43.5489,-89.4658,3.80733333
6212,38.2867,-90.3988,3.01566666
6214,43.2372,-88.2413,3.21566666
6215,42.3606399,-73.8167921,3.599
6218,35.5182,-108.7431,3.43733333
6219,48.2375,-101.278,3.549
6221,31.8476,-106.43,3.07566666
6222,39.3574,-94.7651,2.999
6227,32.7935,-96.7667,3.24066666
6229,39.9294,-83.6138,3.129
6232,37.861,-92.3993,3.324
6242,38.8156,-90.9627,3.019
6243,37.1262,-92.1032,3.299
6251,30.2829,-91.9043,3.499
6252,41.5377,-83.6413,3.759
6258,39.7686055,-94.8466322,3.169
6271,33.2175,-97.1418,3.254
6275,47.49,-121.7741,3.905666666666667
6284,41.5856,-87.1797,3.999
6286,38.0018,-84.1908,2.91566666
6290,41.3977,-84.1244,3.439
6293,35.1949,-107.8946,3.57066666
6296,40.3428,-94.8702,3.26566666
6299,40.8215,-91.1755,3.374
6305,38.2992,-77.4872,3.264
6307,38.791612,-90.5958468,2.904
6308,38.2167,-85.3515,3.759
6309,34.3734,-92.8205,3.35233333
6310,27.477,-81.453,3.389
6315,39.9381011,-91.5237663,3.01566666
6318,34.7231,-97.2281,3.38733333
6326,36.9236,-97.3358,3.02733333
6327,35.9692,-83.9496,3.42566666
6330,26.3196,-98.1597,3.01066666
6334,30.3643628,-85.4382568,3.494
6341,41.7849,-107.2265,3.72233333
6346,43.8736,-95.1201,3.299
6351,33.6175,-114.4883,3.959
6356,34.3148,-89.9249,3.24066666
6370,32.9169,-96.4374,3.13733333
6374,42.1124,-88.5118,3.5130000000000003
6387,40.6299,-116.9518,3.79233333
6391,35.8613,-101.9642,3.00566666
6393,38.1997,-86.3454,3.959
6401,30.4274,-89.0704,2.989
6434,42.5098,-94.1751,3.299
6441,37.1175,-84.0767,3.499
6442,31.6956,-89.1449,2.999
6448,31.6956,-89.1449,2.95233333
6462,48.813,-100.0622,3.499
6468,35.2966,-99.6286,3.064
6480,45.3242,-118.0865,3.53566666
6492,32.2309,-90.1591,2.999
6496,28.0909,-97.817,3.199
6502,39.9829,-95.1883,3.339
6517,40.7241,-114.025,3.499
6518,46.2359,-112.1198,3.559
6526,42.7677,-86.0984,3.739
6527,45.631,-108.9253,3.584
6547,44.2752,-105.4982,3.899
6562,39.6005,-94.7976,3.27233333
6563,33.639,-97.1487,3.17566666
6564,46.2506,-119.1305,4.599
6565,36.168,-82.8197,3.55233333
6567,45.6665,-110.5539,3.649
6577,39.6401,-77.7217,3.659
6578,48.5031,-111.8614,3.63566666
6588,45.8709,-112.0976,3.659
6593,35.1872,-111.6194,3.539
6607,39.0595542,-76.6480219,3.46566666
6608,35.2083,-80.8303,3.999
6628,36.0926,-79.3615,3.94233333
6632,31.9012,-81.3125,3.35066666
6633,44.7749,-117.832,3.42566666
6640,40.3499,-104.9482,3.42733333
6642,27.6463,-80.393,3.484
6646,40.9375,-87.1684,3.13233333
6655,39.6066,-75.8209,4.969
6659,42.3708,-87.9392,3.334
6661,35.92,-86.8516,3.839
6663,35.9007,-80.5631,3.699
6677,43.5396,-96.7311,3.199
6693,41.4395,-96.4873,3.34566666
6701,34.1775,-86.8407,3.999
6704,42.4399249,-72.6349083,3.559
6716,46.8651,-96.8292,3.449
6721,46.8651,-96.8292,3.38566666
6725,47.9214,-97.0884,3.539
6734,38.6886,-104.6829,3.299
6736,40.4685,-93.9862,2.93566666
6742,45.4102,-94.0447,3.22066666
6744,48.2375,-101.278,3.93566666
6745,30.4148,-91.4395,3.059
6755,34.7807,-92.2371,3.20733333
6760,43.7344277,-75.440289,3.669
6765,32.901,-80.676,3.079
6806,40.5212,-75.7772,3.32733333
6810,37.7597,-77.4716,3.60566666
6811,40.5961,-98.39,3.399
6823,31.8476,-106.43,3.124
6840,32.2631,-107.7525,3.38566666
6842,42.2960187,-71.71351,3.61566666
6845,40.7779,-99.7461,2.999
6850,42.7542,-105.3969,3.759
6857,39.5736,-119.7161,3.899
6859,42.0324,-97.4217,3.229
6864,34.3734,-92.8205,3.31566666
6869,40.0901,-80.5691,3.529
6883,40.3952,-77.0277,4.199
6885,38.3484,-81.6322,3.499
6886,39.1084,-108.3573,3.379
6897,42.8758,-100.5466,3.329
6901,41.9891,-96.9147,3.259
6915,43.058,-70.7826,3.69566666
6927,32.4409,-85.7131,3.27233333
6944,45.9119,-119.3133,3.239
6948,40.2752,-76.8843,3.869
6951,45.6757,-118.8201,3.259
6954,41.0887072,-74.1437552,3.58566666
6960,41.2602,-110.9646,3.699
6961,41.135,-104.7902,3.709
6962,41.547,-109.8642,3.52566666
6963,41.3031498,-74.7934993,3.509
6968,43.7533414,-88.4493796,3.299
6970,44.9639,-92.7312,3.54733333
6971,43.2372,-88.2413,3.39066666
6975,45.1366302,-92.2596325,3.199
6976,44.2906,-88.3208,3.199
6980,45.1366302,-92.2596325,3.839
6981,42.7379,-90.3346,3.564
6984,38.4293,-82.0182,3.63233333
6986,47.2431,-122.4531,4.589
6987,46.9999,-120.5475,3.8656666666666664
6992,46.9891,-122.9175,4.599
6994,47.6671,-117.433,4.035
6999,36.5762,-78.1107,3.099
7003,37.7597,-77.4716,3.64233333
7004,36.6778,-76.3023,3.449
7005,37.9373548,-79.2328102,3.659
7007,41.699,-91.5967,3.294
7013,38.2759,-112.6383,3.399
7016,40.5393,-112.3082,3.769
7018,40.7776,-111.9311,3.73233333
7023,35.1984,-101.8316,3.279
7037,31.0407,-104.8341,3.999
7045,36.7555,-108.1823,3.70566666
7051,32.7133,-100.9116,3.24566666
7056,32.4692,-100.4092,3.15233333
7058,33.5657,-101.8879,2.969
7059,32.2389,-101.4799,3.699
7064,31.8476,-106.43,3.41566666
7066,29.8734,-97.9356,2.999
7072,36.0600602,-86.6722192,3.50566666
7077,35.3634,-86.8584,3.799
7078,35.5328546,-89.003952,3.539
7080,35.0034,-106.0444,3.11566666
7082,35.0031,-86.8548,3.599
7084,45.4649,-98.4686,3.114
7087,43.8893,-100.7142,3.799
7088,44.0716,-103.2204,3.15733333
7092,43.5396,-96.7311,3.889
7095,33.6933,-80.2167,3.51733333
7106,41.1806,-79.7073,4.03566666
7112,40.2752,-76.8843,3.81566666
7116,40.9426,-77.792,4.049
7121,41.0027,-76.4561,3.95733333
7126,41.0216,-78.439,3.899
7128,40.3722,-76.3055,3.869
7129,41.1615,-79.0827,4.029
7131,39.9990119,-78.2404221,4.299
7132,35.7790078,-115.324314,3.459
7135,40.2,-77.2034,4.149
7136,41.0161767,-77.5311034,4.03566666
7137,41.1365,-80.0105,4.044
7147,45.5371,-122.65,3.859
7148,45.5372,-122.3955,3.93233333
7154,35.4676,-97.5136,3.30233333
7156,35.4676,-97.5136,3.30066666
7166,39.8935,-83.4375,3.49233333
7169,41.0993,-80.6463,3.444
7170,41.1595,-80.5672,3.259
7172,41.5377,-83.6413,3.78066666
7173,42.0639,-76.1567,4.049
7176,39.7506,-84.6342,3.40066666
7179,42.9018,-78.8487,3.729
7180,39.9644,-82.4898,3.38233333
7183,41.8869,-80.6771,3.88233333
7184,39.6522,-83.555,3.32733333
7189,46.9063,-98.6937,3.58566666
7190,46.9263,-97.676,3.51566666
7196,35.2375,-82.3469,3.099
7197,42.957564,-77.057471,4.034000000000001
7198,35.6658,-80.4905,3.51066666
7212,42.4118426,-73.4496088,3.419
7213,42.5675589,-79.1128169,2.949
7215,42.9463,-74.3704,4.039
7216,42.0217121,-76.3668922,3.419
7220,42.604802,-73.7695658,3.774
7222,34.9361,-104.6769,3.45233333
7225,34.4376,-103.1923,4.089
7226,32.3265,-106.7893,3.14066666
7227,32.1278,-106.6571,2.999
7228,35.1054,-106.6465,3.20733333
7229,35.5182,-108.7431,3.43233333
7230,32.2631,-107.7525,2.899
7231,35.1054,-106.6465,3.58733333
7234,40.6537,-75.084,3.79066666
7237,40.926,-75.0945,4.099
7239,39.84,-75.2397,3.999
7240,40.7070446,-79.1128169,3.809
7244,36.2333,-115.2654,3.73566666
7248,36.2333,-115.2654,3.76733333
7263,41.0609,-102.0745,3.48233333
7264,40.8666,-98.468,3.169
7265,41.1602,-100.9985,3.499
7267,41.1292,-101.7211,3.46566666
7268,41.2627,-96.0529,3.28066666
7269,40.9218,-98.3586,3.26566666
7282,43.267206,-73.584709,3.769
7284,46.8751,-114.0214,3.609
7285,42.1631,-78.7233,3.309
7286,46.8751,-114.0214,3.699
7288,45.6735,-108.7707,3.61233333
7289,37.2689,-93.1183,3.36566666
7291,39.0075,-94.1282,3.22233333
7293,36.7584,-89.5688,3.20566666
7299,38.9473,-91.9389,2.959
7300,37.6717,-92.6603,3.099
7310,33.9851,-89.896,2.784
7312,40.028,-81.0409,3.419
7314,32.3846,-88.6896,2.91233333
7323,45.736,-94.9523,3.22566666
7326,43.6548,-93.3643,4.099
7327,42.0964,-84.9903,3.629
7331,38.5323,-82.6779,3.699
7332,42.1394,-83.1929,3.379
7335,45.8731634,-91.1468287,3.694
7337,42.2985,-85.2296,4.0015
7341,42.0667652,-71.3281114,3.699
7344,42.5335,-70.9725,3.61566666
7353,44.8323,-68.7906,3.799
7354,43.088448,-70.736847,3.899
7357,30.2887,-89.7828,3.154
7360,30.5565,-91.9565,3.189
7364,41.1665,-80.6963,3.45233333
7370,37.0503,-86.2083,3.43233333
7371,37.5319,-85.8947,3.19566666
7372,38.8645,-84.6122,3.00233333
7379,36.7177,-86.5595,2.899
7382,38.9899,-84.6471,3.07066666
7385,39.025008,-99.879566,3.09066666
7387,39.1233,-100.8449,3.649
7389,39.4241,-81.4465,3.799
7396,41.244,-82.7018,3.614
7398,41.6483,-93.4783,3.348999995
7403,41.1803,-83.6695,3.11233333
7406,42.4959,-96.3901,3.65233333
7407,41.5989,-90.7744,3.90233333
7408,41.0518,-82.7232,3.63233333
7410,41.639,-93.7812,3.348999995
7412,40.314,-85.501,3.53566666
7416,40.9375,-87.1684,3.20066666
7417,41.375,-86.5047,3.499
7418,40.7593,-86.0756,3.444
7421,39.8125,-85.1703,3.43233333
7425,39.5226,-87.124,3.989
7429,39.6892,-86.5234,3.939
7435,40.7667,-87.1391,3.699
7436,39.9706,-86.3612,3.57066666
7437,39.3518,-85.5028,3.999
7457,39.1205,-88.5509,3.434
7459,41.3749,-88.4304,3.849
7466,37.7345,-88.942,3.759
7469,38.6268666,-90.159707,3.524
7471,40.7401299,-88.8847277,3.399
7482,43.6005,-116.2308,3.77066666
7492,32.7876,-85.3057,2.999
7495,33.6209,-84.359,3.109
7504,34.3709,-84.9212,3.10566666
7506,33.039291,-85.0313269,3.91566666
7523,43.8573,-83.9638,3.639
7533,28.7752,-82.0075,3.214
7534,30.3322,-81.6749,3.899
7535,27.9945,-82.4447,3.25733333
7543,41.2795414,-72.8150989,5.069
7545,41.2222218,-73.0570603,3.399
7546,41.4406546,-71.8814604,4.299
7551,39.6984,-104.5773,3.139
7552,39.7728,-105.1028,3.41566666
7553,40.2598,-103.6323,3.699
7574,35.6014,-98.1248,3.13566666
7611,35.0409,-97.9474,3.16566666
7615,34.9044,-110.1672,3.179
7617,32.1541,-110.8787,3.22233333
7622,36.9004,-95.9253,3.119
7624,32.2515,-109.8359,3.34066666
7625,35.5069,-98.9706,3.17233333
7627,34.4575,-97.1566,2.979
7629,34.7204,-87.7035,3.169
7635,32.3482,-86.2668,3.25233333
7636,33.2348,-87.5268,3.0490000000000004
7655,35.2156,-99.8686,3.20566666
7705,35.217,-114.0105,3.88233333
7708,26.6194,-81.8302,3.799
7715,37.1175,-84.0767,3.399
7718,38.4676,-90.8854,3.01566666
7719,38.8187,-91.1385,3.11566666
7721,47.1101,-104.707,3.459
7722,40.8701,-97.5928,3.324
7724,41.3237,-83.4363,3.40733333
7725,40.7995,-81.7033,3.38566666
7733,35.1984,-101.8316,3.26566666
7746,34.5374,-101.7741,3.34066666
7753,35.7432,-95.3567,3.33733333
7767,41.135,-104.7902,3.709
7768,41.135,-104.7902,3.204
7792,33.292,-83.9679,3.384
7798,30.9598,-81.7176,3.23233333
7825,37.9813,-85.7007,3.609
7838,44.8247,-93.0596,3.579
7871,34.3897,-103.0513,3.829
7873,40.719,-116.1081,3.439
7886,39.8565,-84.792,3.48733333
7930,35.463,-86.0774,3.099
7946,42.523,-89.0184,3.799
7959,41.135,-104.7902,3.22566666
8840,35.4676,-97.5136,3.25566666
8895,34.7231,-97.2281,2.999
8927,35.2348,-96.6493,3.36233333
8936,36.5781,-79.8583,3.399
8948,39.7069,-111.8326,3.449
8961,30.7857437,-102.8065415,3.46566666
8977,34.3612,-98.3568,3.194
8987,35.5105,-95.1601,3.789
9160,40.8196,-98.6041,3.28233333
9161,40.5961,-75.4756,3.63233333
9206,44.671094,-70.151825,3.899
9216,40.5102,-75.3915,3.759
9241,40.1559,-75.8304,3.889
9280,41.321755,-75.3054585,3.54566666
9289,41.7823007,-75.7015766,3.609
9340,40.0267,-76.171,3.899
9354,39.7342,-80.0755,4.499
9365,34.339,-79.4337,3.349
9381,41.5382,-75.739,3.599
9382,39.7506,-84.6342,3.46233333
9383,39.9644,-82.4898,3.44566666
9386,41.1803,-83.6695,3.27066666
9403,40.6537,-75.084,3.809
9415,40.0409,-75.3945,3.889
9423,38.9473,-91.9389,3.05733333
9449,33.9932,-81.0936,3.41233333
9451,38.4156,-95.8622,3.23066666
9467,41.5997,-87.055,3.849
9468,41.5729,-87.2599,3.849
9469,35.0186,-81.8041,3.399
9485,33.7294,-84.9177,3.4189999999999996
9513,33.5214,-81.9547,3.159
9525,34.7168,-81.0196,3.109
9528,38.4417571,-81.9529125,3.499
9542,34.0378,-80.9036,3.13233333
9550,43.7995,-90.0775,3.22733333
9553,43.7088,-89.8937,3.177
9554,44.664,-103.8564,3.22733333
9614,43.7468,-98.9569,3.089
9618,33.3472,-96.5508,3.239
9638,34.178,-79.7898,3.349
9668,43.7155,-98.4837,3.02733333
9675,35.9692,-83.9496,3.439
9699,40.8078,-81.3676,3.369
9703,41.7692,-80.8556,3.859
9712,36.0784,-79.5721,3.99733333
9713,42.7461,-96.8326,3.099
9717,43.9273,-100.3011,3.09733333
9724,43.406181,-76.125758,3.799
9746,40.6581,-118.1441,3.794
9747,40.8701,-97.5928,3.31733333
9763,39.7686055,-94.8466322,3.149
9783,32.8913,-89.9696,3.099
9803,35.9692,-83.9496,3.42566666
9808,42.3319,-83.8803,3.6189999999999998
9812,35.9692,-83.9496,3.299
9818,44.8353424,-69.2739365,3.899
9821,36.02,-86.5586,3.47233333
9842,37.9166,-95.1716,3.26566666
9843,39.0855,-96.0278,3.05233333
9851,42.5002,-90.707,3.489
9855,39.5505,-86.0739,3.959
9860,41.0591,-86.1959,3.40566666
9862,41.5905,-87.3473,3.814
9887,27.9631,-80.6593,3.21566666
9941,32.747,-111.5992,3.45233333
9945,32.6612,-85.3769,2.999
9959,37.9287494,-77.4558151,3.619
9962,26.204114,-98.2300605,3.289
9971,42.5625,-77.6968,4.499
9973,41.0887072,-74.1437552,3.53233333
9990,35.1708,-88.5955,3.174
9995,41.6147,-93.798,3.34066666
9997,33.7085,-85.1495,3.08733333
10006,38.2428,-96.9289,3.499
10007,32.0286,-81.1821,3.03233333
10014,36.1715,-86.7842,3.399
10015,36.1715,-86.7842,3.46233333
10020,43.5947898,-73.2659674,3.599
10024,39.5358,-110.7344,3.659
10028,41.0535,-86.6037,3.914
10030,37.1535,-81.1525,3.59733333
10033,38.2992,-77.4872,3.25566666
10047,48.1741,-111.9467,3.599
10053,41.5553,-89.1041,3.269
10057,39.7771,-86.1458,3.899
10058,31.5664,-85.2528,3.399
10065,33.6746,-94.1265,3.299
10077,35.153,-90.1996,3.15066666
10085,32.7865,-115.5595,4.499
10101,33.3645,-82.0708,3.859
10104,33.3767,-84.7761,3.199
10109,42.0343,-92.9068,3.119
10110,43.5844,-116.5638,3.37066666
10116,41.9197,-89.0629,3.759
10122,41.5905,-87.3473,3.809
10126,38.4891,-85.7679,3.959
10128,37.8283,-94.7038,3.199
10135,38.3659015,-97.6575171,3.259
10142,36.7177,-86.5595,3.169
10144,37.0711,-88.644,3.699
10146,36.7393,-84.1647,3.609
10150,30.5061,-90.4563,3.23233333
10154,30.5252,-92.0816,3.199
10157,42.8121,-85.7279,3.5490000000000004
10161,40.1734773,-88.9003733,3.6790000000000003
10168,42.2431,-84.4038,3.589
10172,43.4199,-83.9501,3.399
10181,38.2579,-90.3948,2.99066666
10184,34.3148,-89.9249,3.309
10192,31.5437,-91.3867,3.399
20000,35.5885,-78.137,3.299
20003,35.6873,-80.883,3.659
20006,48.6729,-102.0721,3.46733333
20009,41.0609,-102.0745,3.074
20011,42.0324,-97.4217,3.209
20012,41.1314,-96.245,3.28233333
20014,43.6407024,-79.1128169,3.499
20019,39.7275,-75.4691,3.459
20024,32.3265,-106.7893,3.214
20027,35.17,-103.7046,3.889
20028,36.2883,-115.0888,3.399
20031,40.9645,-117.7247,3.77733333
20033,42.3370164,-77.3177577,4.489
20036,43.1451,-78.8777,3.699
20042,41.5377,-83.6413,3.759
20043,41.5094,-82.9385,3.939
20045,41.1665,-80.6963,3.45233333
20049,34.6175,-98.4202,3.21733333
20050,35.2335,-97.3471,3.254
20054,45.3242,-118.0865,3.687
20062,41.018139,-75.9949252,3.97566666
20066,42.2150373,-79.8358415,4.089
20070,41.404534,-75.1829535,3.54566666
20072,34.9342,-82.1443,3.43233333
20079,36.0842,-87.1039,3.23233333
20082,33.3569,-97.696,3.049
20083,31.9876,-106.5933,3.459
20086,33.2175,-97.1418,3.24733333
20105,33.176,-95.2253,2.94233333
20108,29.258,-98.3218,2.949
20109,29.4632,-98.5238,3.214
20114,29.8167,-94.3807,4.249
20118,44.2981,-90.842,3.23733333
20119,44.2602,-88.8715,3.399
20121,37.7877,-81.1841,3.599
20129,51.0456064,-114.057541,4.4007354649999995
44228,42.8956,-82.7689,3.549
52040,46.0164,-122.8402,4.499
52048,30.5408,-88.1885,3.179
52052,33.2184,-92.664,3.599
52065,28.785,-82.1258,3.17233333
52067,33.7628,-84.422,3.44566666
52070,30.8392,-82.0073,3.099
52081,40.464,-86.1277,3.839
52085,38.8874,-98.8514,3.00733333
52088,36.7371,-88.6447,3.249
52089,31.6238,-91.83,3.399
52090,31.7315,-93.0975,3.12566666
52099,43.1176,-83.6987,3.379
52103,34.9474,-88.5143,3.05566666
52104,34.379,-88.6938,3.08233333
52106,45.7891,-108.5526,3.58066666
52107,35.6658,-80.4905,3.499
52112,43.414276,-73.487892,3.8989999999999996
52128,36.204,-86.3481,3.199
52140,46.3157,-120.0058,4.599
52142,42.3319,-83.8803,3.5965
52143,34.769,-84.972,3.01566666
52145,39.7771,-86.1458,3.899
52146,42.842,-106.3208,3.999
52149,38.8645,-84.6122,3.08566666
52150,42.1167,-80.0733,4.21566666
52152,41.3099,-105.6085,3.609
52153,42.4448,-87.9202,3.789
52155,41.565931,-72.8917685,5.199
52163,34.1644,-84.8009,3.55733333
52212,41.7849,-107.2265,3.749
52221,32.7935,-96.7667,3.18233333
52222,30.1226,-93.7607,3.309
52230,41.2279,-111.9682,3.32566666
52233,32.5995,-114.5491,3.46566666
52235,41.3099,-105.6085,3.57566666
52236,33.387,-110.7513,4.299
52239,31.4624,-83.5203,3.609
52241,39.0736,-104.8467,3.195
52250,42.1082005,-72.0810584,4.159
52255,41.6901,-88.1021,3.464
52262,31.5162,-87.3279,3.434
52278,32.8071,-81.9423,3.38233333
52297,36.9716,-86.4378,2.999
52299,30.4456,-91.2098,3.089
52302,30.1957,-93.5818,3.274
52304,30.1828,-90.8674,3.699
52307,43.9824577,-94.6269181,3.219
52313,32.3173,-90.8868,2.959
52322,40.6658,-74.1913,3.099
52323,40.7245,-74.1725,4.299
52325,42.4551,-75.0666,3.999
52326,38.8156,-90.9627,2.92566666
52334,43.7995,-90.0775,3.28733333
52335,37.1236,-77.2249,3.029
52340,40.4263,-78.4303,4.07233333
52344,46.8143,-100.7694,3.61566666
52346,39.2704,-76.4942,3.699
52348,42.3834,-83.1024,3.699
52361,32.7935,-96.7667,2.98566666
52363,43.2201,-85.5535,3.899
52364,32.4707,-91.7576,3.21233333
52365,34.1346,-87.9755,3.799
52366,35.4919,-94.2165,3.33233333
52367,37.8601402,-77.4641492,2.899
52383,5.534205,-0.4318518,3.17066666
52384,34.178,-79.7898,3.349
52385,40.2485,-82.8806,3.719
52387,34.6081,-89.9762,3.199
52388,35.122,-81.5182,3.429
52393,43.8279,-94.4366,3.299
52400,42.7600188,-87.9134133,3.889
52401,35.1558,-92.7387,3.36066666
52402,32.4359,-93.9643,3.14566666
52403,30.4274,-89.0704,3.14566666
52404,41.1132,-114.9535,3.73233333
52405,41.5565,-90.6053,3.87233333
52411,40.7776,-111.9311,3.399
52413,41.0469,-83.6379,3.31566666
52414,48.1701,-122.1442,3.799
52421,41.1421,-78.8067,3.30733333
52422,44.8893,-91.9084,3.499
52423,45.902,-112.6571,3.56566666
52426,34.3793,-86.9086,3.199
52427,39.5627,-119.1906,3.91566666
52428,33.9932,-81.0936,3.499
52430,34.9136,-85.1215,2.859
52431,30.9598,-81.7176,3.03233333
52435,30.2286,-93.3566,3.299
52438,36.5878,-89.5505,3.269
52439,31.3074,-89.317,3.199
52441,35.5885,-78.137,3.709
52450,32.5212,-96.7866,3.299
52452,44.0227,-88.5619,3.199
52454,40.0221,-81.5869,3.509
52455,34.1949,-97.1256,3.649
52456,37.0757,-94.5018,3.41233333
52458,34.7807,-92.2371,3.238
52461,39.9325409,-79.1128169,3.13566666
52463,36.2883,-115.0888,3.69566666
52464,41.2021,-76.7854,4.359
52465,35.2762,-93.1383,3.369
52466,39.6076,-75.9414,4.199
52467,34.0378,-80.9036,3.43233333
52468,35.4676,-97.5136,3.309
52469,33.9072,-98.5291,3.136
52470,41.5725,-93.6105,3.04733333
52471,40.8328,-83.9739,3.33066666
52472,40.2,-77.2034,4.109
52473,39.7069,-111.8326,3.71566666
52474,42.2985,-85.2296,3.9790000000000005
52477,46.8651,-96.8292,3.499
52478,38.3317,-82.9371,3.75566666
52479,34.3729,-83.2328,3.154
52480,34.386,-96.1317,3.489
52482,30.8194,-81.7216,3.109
52483,38.8136,-97.6143,3.77233333
52484,41.732,-92.445,3.129
52493,44.1633264,-77.3852556,3.4299393350000003
52510,38.6455,-83.7911,3.599
52511,39.7771,-86.1458,3.459
52512,32.4693,-98.6751,3.201
52513,32.273,-90.0918,3.149
52514,36.7584,-89.5688,3.239
52516,35.0243,-110.7095,3.624
52517,33.9192,-102.3348,3.199
52520,41.9856,-76.5207,3.99233333
52527,29.3687,-82.1976,3.35233333
52528,39.0075,-94.1282,2.959
52529,45.218,-112.6345,3.689
52531,39.1238,-94.5541,3.38233333
52534,36.0981,-84.1283,2.969
52535,31.46,-96.066,2.899
52537,44.5795,-91.212,3.469
52539,33.7628,-84.422,3.599
52541,45.9264,-86.9743,3.405666666666667
52542,28.3395,-82.2786,3.599
52546,30.9052,-84.5732,3.599
52548,40.78,-97.8117,2.899
52549,41.4764,-81.6805,3.799
52550,35.849,-86.4121,3.47233333
52551,30.7943,-85.2259,3.599
52552,38.7306,-94.4735,3.42233333
52553,35.1054,-106.6465,3.549
52557,34.7204,-87.7035,3.189
52558,35.4991,-93.8438,3.39233333
52562,44.6951,-73.4563,3.799
52563,30.6851,-83.1873,3.32233333
52564,37.0757,-94.5018,3.41233333
52565,27.5625,-99.4874,3.599
52566,27.5625,-99.4874,2.87566666
52575,37.104153,-113.584131,3.67566666
52577,41.2369,-95.8516,3.659
52580,31.1449,-81.4746,3.355
52581,32.2515,-109.8359,3.28233333
52582,42.8901,-97.3927,3.149
52585,46.886,-103.1952,3.529
52587,43.1065,-76.2095,4.159
52588,33.5657,-101.8879,3.199
52590,36.7177,-86.5595,3.169
52591,37.9287494,-77.4558151,3.619
52594,40.1178,-80.0044,4.109
52595,40.8712,-75.7433,3.589
52597,40.2000705,-77.28128702,3.96733333
52598,40.201,-76.7289,3.97066666
52599,40.2029,-76.0211,3.97066666
52601,34.7807,-92.2371,3.22066666
52602,40.137,-77.5546,4.299
52603,47.452,-99.1307,3.439
52605,41.4181,-87.7502,3.4509999999999996
52607,36.0637,-87.3665,3.19233333
52608,35.7154,-81.2174,3.699
52610,42.1167,-80.0733,4.199
52611,29.3708,-100.8801,3.229
52612,34.8225,-102.4001,3.35066666
52615,41.4485,-82.0187,3.879
52616,40.1187,-85.5567,3.584
52618,34.7074,-82.4651,3.22233333
52620,39.3489,-101.7143,3.08733333
52621,39.3489,-101.7143,3.059
52622,32.1317,-101.7927,3.01566666
52623,41.83794355,-72.26236509,5.199
52624,45.7846,-119.2187,3.469
52625,38.2129,-91.1637,3.324
52626,31.1449,-81.4746,3.39566666
52628,33.7778,-113.606,3.3689999999999998
52629,46.9999,-120.5475,3.889
52630,44.9233,-123.0244,3.859
52632,39.5505,-86.0739,3.949
52633,36.0852,-79.2736,3.959
52634,40.8701,-97.5928,3.299
52635,35.4676,-97.5136,2.889
52636,38.2039,-87.5751,3.949
52638,31.6289,-103.0403,2.929
52640,41.4977,-87.509,3.649
52641,32.1951,-81.1991,3.3956666650000003
52642,34.4781,-81.8638,3.099
52643,28.7125,-100.484,3.199
52644,36.258,-80.8904,3.399
52646,39.7083,-104.7237,3.39233333
52647,39.898,-82.5387,3.44566666
